Language, Ratio
Python-BitString, 5.44974226530984
Python_DEAP-List, 3.47502562136721
node-BitString, 6.54831704906152
Go-Vector, 41.8062986848155
Scala-BitVector, 0.426378405462914
C++-BitString, 0.276760719880645
perl5.20-BitString, 10.3947407257194
Scala-BitString, 0.12615140598911
Python_DEAP_numpy-BitVector, 4.22273866577712
Dart-List, 14.0906485393085
CSharp-BitVector, 57.014274701332
Java-BitSet, 67.2320572181246
clisp-BitVector, 1.53801944993791
Kotlin-BitVector, 240.822235576639
julia-BitString, 1
C-BitString, 3.98876587753807
lua-BitString, 4.54285318230009
JRuby-BitVector, 7.71168549349976
Ruby-BitVector, 4.23696083449693
clojure-BitVector, 0.644035258155384
perlsimple-BitString, 10.2109175099612
julia-BitString, 1
C-BitString, 7.81320486894893
lua-BitString, 5.18040126683139
JRuby-BitVector, 8.80778446395224
clojure-BitVector, 1.34302047400382
Ruby-BitVector, 4.95521600303735
perlsimple-BitString, 10.462501630085
Dart-List, 24.527632059153
Python_DEAP_numpy-BitVector, 4.20488510499397
CSharp-BitVector, 83.7670709418215
Java-BitSet, 90.5818811966925
clisp-BitVector, 2.48576729905372
Kotlin-BitVector, 315.913449343675
node-BitString, 6.46331838108071
Python_DEAP-List, 4.2971004669725
Scala-BitVector, 0.796229180709883
Go-Vector, 49.2335139908175
C++-BitString, 0.530039279207453
perl5.20-BitString, 10.4970456339352
Scala-BitString, 0.251340985767238
Pascal-BitVector, 20.2838611602783
Haskell-Sequence, 1.127615378473
Octave-BitVector, 0.140482852928727
PHP-BitString, 11.9674272965895
Go-BitVector, 88.0050712175124
Python-BitString, 5.4911479296461
Python_DEAP-List, 0.923085523990173
node-BitString, 11.6008271710225
Scala-BitString, 0.0142109993344074
Scala-BitVector, 0.0500575238856732
Go-Vector, 10.9072613826983
perl5.20-BitString, 11.0880672962463
C++-BitString, 0.0309962138126999
PHP-BitString, 14.7775331587524
Octave-BitVector, 0.240145799680068
Pascal-BitVector, 1.64358121854765
Haskell-Sequence, 1.1986507128586
Python-BitString, 4.69340936067477
Go-BitVector, 50.4812651353962
julia-BitString, 1
lua-BitString, 4.11206487925072
C-BitString, 0.430191424724999
perlsimple-BitString, 13.4717782383061
JRuby-BitVector, 2.34591178014024
Ruby-BitVector, 1.653699565567
clojure-BitVector, 0.0461279842091649
Java-BitSet, 59.5256187503127
Dart-List, 1.45830314684738
Python_DEAP_numpy-BitVector, 5.03746994454922
CSharp-BitVector, 8.40008965890812
Kotlin-BitVector, 38.6218303657987
clisp-BitVector, 0.201632974423949
Java-BitSet, 43.5541166732594
Python_DEAP_numpy-BitVector, 4.71018486495344
CSharp-BitVector, 3.91227444196138
clisp-BitVector, 0.0993348028733566
julia-BitString, 1
C-BitString, 0.203895777567128
lua-BitString, 3.48906676615032
perlsimple-BitString, 14.9813955408366
JRuby-BitVector, 0.889859262907462
Ruby-BitVector, 0.571410657254287
clojure-BitVector, 0.0206968241020343
Octave-BitVector, 0.838692987726434
PHP-BitString, 15.9219092435168
Haskell-Sequence, 3.42008837457855
Python-BitString, 1.23010788392147
Go-BitVector, 38.0820371126305
Python_DEAP-List, 0.435277020047761
node-BitString, 40.1669130446545
Scala-BitString, 0.00633802214656385
Scala-BitVector, 0.0233577833470174
Go-Vector, 4.50475551866258
perl5.20-BitString, 9.58897464152376
C++-BitString, 0.0144322696974614
